temperature,rainfall,humidity,yield_apples
94.00 , 55.00 , 21.00 , 43.70
95.00 , 77.00 , 61.00 , 66.50
75.00 , 70.00 , 69.00 , 63.60
23.00 , 35.00 , 94.00 , 52.70
66.00 , 52.00 , 40.00 , 44.80
88.00 , 87.00 , 91.00 , 80.10
28.00 , 40.00 , 98.00 , 56.80
73.00 , 21.00 , 30.00 , 32.90
88.00 , 59.00 , 63.00 , 60.50
62.00 , 88.00 , 39.00 , 54.40
23.00 , 86.00 , 59.00 , 54.00
37.00 , 71.00 , 25.00 , 38.70
41.00 , 20.00 , 41.00 , 30.60
30.00 , 26.00 , 82.00 , 46.60
48.00 , 88.00 , 33.00 , 49.20
58.00 , 70.00 , 57.00 , 55.40
76.00 , 31.00 , 84.00 , 58.10
94.00 , 73.00 , 92.00 , 77.50
69.00 , 43.00 , 72.00 , 55.50
87.00 , 71.00 , 92.00 , 75.50
68.00 , 56.00 , 45.00 , 48.40
72.00 , 81.00 , 37.00 , 53.50
23.00 , 44.00 , 96.00 , 56.20
54.00 , 20.00 , 67.00 , 43.60
78.00 , 50.00 , 43.00 , 47.80
69.00 , 20.00 , 99.00 , 59.40
80.00 , 64.00 , 39.00 , 50.80
35.00 , 34.00 , 54.00 , 38.80
24.00 , 43.00 , 82.00 , 50.50
33.00 , 98.00 , 46.00 , 54.40
97.00 , 69.00 , 88.00 , 75.30
92.00 , 73.00 , 38.00 , 55.50
83.00 , 76.00 , 74.00 , 69.00
87.00 , 31.00 , 20.00 , 34.70
96.00 , 77.00 , 30.00 , 54.30
96.00 , 96.00 , 25.00 , 58.00
85.00 , 81.00 , 55.00 , 63.30
20.00 , 33.00 , 49.00 , 33.50
46.00 , 70.00 , 31.00 , 42.60
42.00 , 25.00 , 55.00 , 37.90
59.00 , 40.00 , 89.00 , 59.40
51.00 , 25.00 , 65.00 , 43.70
57.00 , 81.00 , 20.00 , 43.70
37.00 , 35.00 , 93.00 , 55.10
90.00 , 70.00 , 82.00 , 71.80
78.00 , 22.00 , 44.00 , 39.80
93.00 , 99.00 , 74.00 , 77.90
70.00 , 22.00 , 52.00 , 41.40
45.00 , 84.00 , 88.00 , 69.40
30.00 , 35.00 , 56.00 , 38.90
56.00 , 85.00 , 90.00 , 72.70
27.00 , 79.00 , 27.00 , 39.90
83.00 , 25.00 , 52.00 , 44.90
39.00 , 57.00 , 69.00 , 52.50
92.00 , 43.00 , 58.00 , 54.50
81.00 , 22.00 , 100.00 , 62.80
30.00 , 74.00 , 85.00 , 62.20
37.00 , 61.00 , 64.00 , 51.30
26.00 , 41.00 , 96.00 , 55.90
86.00 , 98.00 , 35.00 , 60.60
37.00 , 61.00 , 65.00 , 51.70
75.00 , 20.00 , 58.00 , 44.20
58.00 , 45.00 , 32.00 , 37.90
37.00 , 77.00 , 65.00 , 56.50
87.00 , 71.00 , 73.00 , 67.90
37.00 , 48.00 , 74.00 , 51.40
70.00 , 84.00 , 51.00 , 59.60
98.00 , 96.00 , 30.00 , 60.40
68.00 , 59.00 , 74.00 , 60.90
49.00 , 81.00 , 28.00 , 45.30
44.00 , 27.00 , 27.00 , 27.70
38.00 , 46.00 , 21.00 , 29.80
68.00 , 75.00 , 33.00 , 49.30
29.00 , 91.00 , 68.00 , 60.30
36.00 , 70.00 , 60.00 , 52.20
71.00 , 28.00 , 74.00 , 52.20
32.00 , 28.00 , 56.00 , 37.20
70.00 , 20.00 , 91.00 , 56.40
56.00 , 84.00 , 43.00 , 53.60
34.00 , 66.00 , 92.00 , 63.40
46.00 , 77.00 , 65.00 , 58.30
100.00 , 52.00 , 71.00 , 64.00
80.00 , 24.00 , 71.00 , 51.60
36.00 , 82.00 , 38.00 , 47.00
37.00 , 97.00 , 68.00 , 63.70
63.00 , 23.00 , 69.00 , 47.10
62.00 , 43.00 , 43.00 , 42.50
62.00 , 67.00 , 90.00 , 68.50
100.00 , 67.00 , 100.00 , 80.10
98.00 , 46.00 , 79.00 , 65.00
74.00 , 93.00 , 74.00 , 72.30
20.00 , 24.00 , 57.00 , 34.00
42.00 , 36.00 , 97.00 , 58.00
57.00 , 44.00 , 41.00 , 41.00
26.00 , 84.00 , 62.00 , 55.20
82.00 , 25.00 , 99.00 , 63.50
92.00 , 43.00 , 92.00 , 68.10
72.00 , 95.00 , 42.00 , 59.70
95.00 , 33.00 , 25.00 , 38.90
100.00 , 56.00 , 82.00 , 69.60
55.00 , 79.00 , 88.00 , 69.90
23.00 , 52.00 , 46.00 , 38.60
76.00 , 77.00 , 98.00 , 77.50
80.00 , 40.00 , 34.00 , 41.60
94.00 , 90.00 , 54.00 , 67.40
61.00 , 84.00 , 45.00 , 55.40
54.00 , 77.00 , 24.00 , 43.50
38.00 , 66.00 , 34.00 , 41.00
52.00 , 32.00 , 24.00 , 29.60
46.00 , 49.00 , 74.00 , 53.50
86.00 , 86.00 , 64.00 , 68.60
84.00 , 64.00 , 94.00 , 73.60
79.00 , 88.00 , 63.00 , 67.40
99.00 , 94.00 , 83.00 , 81.20
51.00 , 49.00 , 89.00 , 60.50
58.00 , 48.00 , 63.00 , 51.20
66.00 , 43.00 , 48.00 , 45.30
24.00 , 99.00 , 47.00 , 53.30
20.00 , 62.00 , 51.00 , 43.00
46.00 , 81.00 , 79.00 , 65.10
41.00 , 43.00 , 70.00 , 49.10
70.00 , 38.00 , 61.00 , 49.80
73.00 , 67.00 , 96.00 , 73.10
74.00 , 45.00 , 34.00 , 41.90
97.00 , 85.00 , 46.00 , 63.30
96.00 , 25.00 , 63.00 , 51.90
49.00 , 40.00 , 65.00 , 47.80
58.00 , 98.00 , 33.00 , 54.20
53.00 , 24.00 , 63.00 , 43.00
77.00 , 95.00 , 56.00 , 66.30
56.00 , 57.00 , 41.00 , 44.70
36.00 , 49.00 , 55.00 , 43.90
58.00 , 64.00 , 78.00 , 62.00
31.00 , 94.00 , 53.00 , 55.60
45.00 , 28.00 , 32.00 , 30.20
61.00 , 43.00 , 69.00 , 52.70
56.00 , 40.00 , 32.00 , 36.00
90.00 , 69.00 , 68.00 , 65.90
77.00 , 23.00 , 95.00 , 60.30
33.00 , 54.00 , 95.00 , 60.80
62.00 , 53.00 , 78.00 , 59.50
28.00 , 54.00 , 39.00 , 37.40
76.00 , 74.00 , 47.00 , 56.20
93.00 , 33.00 , 30.00 , 40.50
66.00 , 26.00 , 81.00 , 53.40
94.00 , 25.00 , 64.00 , 51.90
76.00 , 49.00 , 32.00 , 42.70
31.00 , 45.00 , 32.00 , 32.50
99.00 , 23.00 , 20.00 , 34.70
37.00 , 40.00 , 99.00 , 59.00
41.00 , 29.00 , 73.00 , 46.10
33.00 , 72.00 , 72.00 , 57.00
57.00 , 24.00 , 39.00 , 34.20
42.00 , 49.00 , 31.00 , 35.50
84.00 , 56.00 , 40.00 , 49.60
67.00 , 55.00 , 25.00 , 39.90
48.00 , 36.00 , 28.00 , 31.60
50.00 , 33.00 , 38.00 , 35.10
87.00 , 39.00 , 25.00 , 39.10
94.00 , 42.00 , 46.00 , 49.80
29.00 , 92.00 , 38.00 , 48.60
90.00 , 22.00 , 73.00 , 53.80
20.00 , 79.00 , 35.00 , 41.70
57.00 , 26.00 , 31.00 , 31.60
42.00 , 62.00 , 43.00 , 44.20
75.00 , 31.00 , 87.00 , 59.10
54.00 , 84.00 , 61.00 , 60.40
97.00 , 20.00 , 84.00 , 59.00
95.00 , 80.00 , 80.00 , 75.00
37.00 , 36.00 , 53.00 , 39.40
66.00 , 87.00 , 52.00 , 60.10
76.00 , 92.00 , 28.00 , 54.00
57.00 , 76.00 , 55.00 , 56.20
58.00 , 71.00 , 29.00 , 44.50
61.00 , 43.00 , 39.00 , 40.70
67.00 , 44.00 , 95.00 , 64.60
97.00 , 67.00 , 81.00 , 71.90
79.00 , 83.00 , 84.00 , 74.30
73.00 , 59.00 , 48.00 , 51.50
60.00 , 54.00 , 95.00 , 66.20
37.00 , 33.00 , 32.00 , 30.10
90.00 , 55.00 , 69.00 , 62.10
39.00 , 56.00 , 76.00 , 55.00
30.00 , 25.00 , 49.00 , 33.10
63.00 , 84.00 , 77.00 , 68.60
22.00 , 98.00 , 57.00 , 56.60
24.00 , 81.00 , 95.00 , 67.10
75.00 , 23.00 , 68.00 , 49.10
77.00 , 46.00 , 99.00 , 68.80
94.00 , 89.00 , 60.00 , 69.50
35.00 , 32.00 , 80.00 , 48.60
66.00 , 23.00 , 50.00 , 40.10
25.00 , 40.00 , 32.00 , 29.80
75.00 , 55.00 , 51.00 , 51.90
35.00 , 58.00 , 85.00 , 58.40
27.00 , 44.00 , 78.00 , 49.80
59.00 , 99.00 , 67.00 , 68.30
55.00 , 69.00 , 77.00 , 62.50
31.00 , 39.00 , 92.00 , 54.70
91.00 , 87.00 , 93.00 , 81.50
51.00 , 59.00 , 43.00 , 45.10
96.00 , 22.00 , 51.00 , 46.20
94.00 , 30.00 , 56.00 , 50.20
73.00 , 60.00 , 60.00 , 56.60
32.00 , 80.00 , 29.00 , 42.00
93.00 , 54.00 , 56.00 , 57.20
61.00 , 55.00 , 65.00 , 54.70
69.00 , 39.00 , 43.00 , 42.70
81.00 , 36.00 , 81.00 , 59.40
37.00 , 60.00 , 100.00 , 65.40
44.00 , 67.00 , 53.00 , 50.10
28.00 , 30.00 , 95.00 , 52.60
35.00 , 44.00 , 77.00 , 51.00
63.00 , 39.00 , 79.00 , 55.90
48.00 , 85.00 , 75.00 , 65.10
88.00 , 33.00 , 61.00 , 51.90
60.00 , 70.00 , 91.00 , 69.40
65.00 , 83.00 , 56.00 , 60.30
30.00 , 48.00 , 36.00 , 34.80
22.00 , 45.00 , 83.00 , 51.10
68.00 , 60.00 , 73.00 , 60.80
49.00 , 44.00 , 79.00 , 54.60
37.00 , 96.00 , 44.00 , 53.80
45.00 , 95.00 , 48.00 , 56.70
60.00 , 38.00 , 33.00 , 36.60
38.00 , 30.00 , 80.00 , 48.60
37.00 , 56.00 , 61.00 , 48.60
28.00 , 42.00 , 33.00 , 31.40
63.00 , 83.00 , 46.00 , 55.90
79.00 , 74.00 , 82.00 , 70.80
29.00 , 22.00 , 95.00 , 50.40
36.00 , 90.00 , 85.00 , 68.20
90.00 , 74.00 , 83.00 , 73.40
48.00 , 29.00 , 44.00 , 35.90
77.00 , 89.00 , 52.00 , 62.90
97.00 , 62.00 , 25.00 , 48.00
61.00 , 59.00 , 66.00 , 56.30
26.00 , 41.00 , 56.00 , 39.90
81.00 , 97.00 , 57.00 , 68.10
63.00 , 26.00 , 30.00 , 32.40
27.00 , 69.00 , 29.00 , 37.70
43.00 , 93.00 , 73.00 , 65.70
29.00 , 98.00 , 97.00 , 74.00
56.00 , 76.00 , 37.00 , 48.80
22.00 , 93.00 , 56.00 , 54.70
72.00 , 25.00 , 34.00 , 35.50
91.00 , 61.00 , 29.00 , 48.10
74.00 , 43.00 , 78.00 , 58.90
48.00 , 71.00 , 29.00 , 42.50
82.00 , 92.00 , 26.00 , 54.40
99.00 , 72.00 , 72.00 , 70.20
52.00 , 48.00 , 60.00 , 48.80
65.00 , 63.00 , 56.00 , 54.30
38.00 , 60.00 , 62.00 , 50.40
24.00 , 51.00 , 38.00 , 35.30
99.00 , 88.00 , 95.00 , 84.20
71.00 , 99.00 , 83.00 , 77.10
31.00 , 88.00 , 22.00 , 41.40
43.00 , 41.00 , 78.00 , 52.10
27.00 , 88.00 , 81.00 , 64.20
70.00 , 29.00 , 26.00 , 33.10
60.00 , 24.00 , 71.00 , 47.60
54.00 , 32.00 , 28.00 , 31.60
47.00 , 67.00 , 36.00 , 43.90
82.00 , 35.00 , 39.00 , 42.50
43.00 , 39.00 , 56.00 , 42.70
33.00 , 68.00 , 49.00 , 46.60
37.00 , 63.00 , 62.00 , 51.10
38.00 , 84.00 , 78.00 , 64.00
23.00 , 58.00 , 59.00 , 45.60
44.00 , 91.00 , 20.00 , 44.10
98.00 , 78.00 , 28.00 , 54.20
45.00 , 83.00 , 96.00 , 72.30
31.00 , 85.00 , 82.00 , 64.50
72.00 , 94.00 , 42.00 , 59.40
41.00 , 37.00 , 54.00 , 40.90
91.00 , 93.00 , 56.00 , 68.50
23.00 , 24.00 , 70.00 , 39.80
90.00 , 31.00 , 94.00 , 64.90
35.00 , 51.00 , 41.00 , 38.70
39.00 , 76.00 , 92.00 , 67.40
90.00 , 91.00 , 35.00 , 59.30
61.00 , 43.00 , 36.00 , 39.50
71.00 , 82.00 , 20.00 , 46.80
97.00 , 55.00 , 55.00 , 57.90
52.00 , 86.00 , 42.00 , 53.00
100.00 , 51.00 , 50.00 , 55.30
67.00 , 83.00 , 20.00 , 46.30
89.00 , 47.00 , 60.00 , 55.90
63.00 , 33.00 , 63.00 , 47.70
63.00 , 71.00 , 75.00 , 63.90
29.00 , 56.00 , 24.00 , 32.20
88.00 , 35.00 , 82.00 , 60.90
77.00 , 86.00 , 72.00 , 70.00
21.00 , 97.00 , 66.00 , 59.70
99.00 , 66.00 , 99.00 , 79.20
54.00 , 95.00 , 98.00 , 78.50
44.00 , 26.00 , 77.00 , 47.40
37.00 , 90.00 , 35.00 , 48.40
39.00 , 86.00 , 72.00 , 62.40
85.00 , 31.00 , 50.00 , 46.30
80.00 , 31.00 , 68.00 , 52.50
92.00 , 21.00 , 31.00 , 37.10
76.00 , 62.00 , 66.00 , 60.20
79.00 , 71.00 , 57.00 , 59.90
86.00 , 40.00 , 38.00 , 44.40
97.00 , 26.00 , 52.00 , 48.00
89.00 , 69.00 , 61.00 , 62.90
26.00 , 98.00 , 78.00 , 65.80
48.00 , 33.00 , 44.00 , 37.10
59.00 , 21.00 , 91.00 , 54.50
26.00 , 71.00 , 82.00 , 59.30
69.00 , 97.00 , 84.00 , 76.50
38.00 , 46.00 , 96.00 , 59.80
50.00 , 83.00 , 25.00 , 44.90
60.00 , 84.00 , 52.00 , 58.00
100.00 , 73.00 , 71.00 , 70.30
89.00 , 37.00 , 81.00 , 61.30
33.00 , 56.00 , 60.00 , 47.40
84.00 , 26.00 , 94.00 , 62.20
60.00 , 41.00 , 23.00 , 33.50
69.00 , 45.00 , 39.00 , 42.90
47.00 , 66.00 , 42.00 , 46.00
31.00 , 66.00 , 45.00 , 44.00
54.00 , 53.00 , 100.00 , 66.70
24.00 , 72.00 , 60.00 , 50.40
65.00 , 36.00 , 54.00 , 45.40
36.00 , 45.00 , 31.00 , 33.10
37.00 , 21.00 , 50.00 , 33.70
49.00 , 56.00 , 40.00 , 42.60
24.00 , 99.00 , 99.00 , 74.10
64.00 , 73.00 , 37.00 , 49.50
36.00 , 99.00 , 24.00 , 46.50
98.00 , 26.00 , 92.00 , 64.20
36.00 , 77.00 , 59.00 , 53.90
39.00 , 27.00 , 39.00 , 31.50
90.00 , 56.00 , 58.00 , 58.00
26.00 , 60.00 , 21.00 , 31.60
66.00 , 22.00 , 57.00 , 42.60
66.00 , 68.00 , 59.00 , 57.20
43.00 , 41.00 , 80.00 , 52.90
21.00 , 60.00 , 21.00 , 30.60
95.00 , 70.00 , 65.00 , 66.00
45.00 , 91.00 , 21.00 , 44.70
20.00 , 21.00 , 22.00 , 19.10
35.00 , 44.00 , 28.00 , 31.40
89.00 , 73.00 , 64.00 , 65.30
48.00 , 82.00 , 77.00 , 65.00
26.00 , 96.00 , 52.00 , 54.80
83.00 , 62.00 , 67.00 , 62.00
33.00 , 77.00 , 32.00 , 42.50
84.00 , 82.00 , 87.00 , 76.20
57.00 , 68.00 , 53.00 , 53.00
79.00 , 47.00 , 22.00 , 38.70
66.00 , 75.00 , 31.00 , 48.10
77.00 , 20.00 , 55.00 , 43.40
60.00 , 57.00 , 62.00 , 53.90
77.00 , 46.00 , 39.00 , 44.80
91.00 , 84.00 , 48.00 , 62.60
55.00 , 65.00 , 74.00 , 60.10
64.00 , 43.00 , 25.00 , 35.70
32.00 , 33.00 , 20.00 , 24.30
37.00 , 22.00 , 59.00 , 37.60
20.00 , 22.00 , 25.00 , 20.60
87.00 , 21.00 , 53.00 , 44.90
42.00 , 97.00 , 88.00 , 72.70
74.00 , 92.00 , 95.00 , 80.40
75.00 , 55.00 , 84.00 , 65.10
57.00 , 44.00 , 21.00 , 33.00
92.00 , 81.00 , 27.00 , 53.50
62.00 , 21.00 , 91.00 , 55.10
96.00 , 41.00 , 75.00 , 61.50
51.00 , 68.00 , 75.00 , 60.60
66.00 , 72.00 , 84.00 , 68.40
56.00 , 93.00 , 80.00 , 71.10
21.00 , 68.00 , 38.00 , 39.80
79.00 , 77.00 , 35.00 , 52.90
73.00 , 43.00 , 59.00 , 51.10
20.00 , 74.00 , 95.00 , 64.20
27.00 , 72.00 , 95.00 , 65.00
47.00 , 39.00 , 27.00 , 31.90
38.00 , 36.00 , 26.00 , 28.80
83.00 , 71.00 , 41.00 , 54.30
34.00 , 91.00 , 73.00 , 63.30
99.00 , 60.00 , 87.00 , 72.60
21.00 , 80.00 , 36.00 , 42.60
36.00 , 63.00 , 73.00 , 55.30
70.00 , 75.00 , 74.00 , 66.10
82.00 , 95.00 , 57.00 , 67.70
88.00 , 88.00 , 71.00 , 72.40
27.00 , 23.00 , 47.00 , 31.10
28.00 , 52.00 , 63.00 , 46.40
32.00 , 71.00 , 56.00 , 50.10
91.00 , 55.00 , 66.00 , 61.10
30.00 , 66.00 , 44.00 , 43.40
37.00 , 27.00 , 50.00 , 35.50
84.00 , 56.00 , 26.00 , 44.00
100.00 , 80.00 , 31.00 , 56.40
52.00 , 69.00 , 27.00 , 41.90
31.00 , 92.00 , 40.00 , 49.80
34.00 , 49.00 , 36.00 , 35.90
65.00 , 89.00 , 25.00 , 49.70
31.00 , 34.00 , 64.00 , 42.00
87.00 , 86.00 , 70.00 , 71.20
48.00 , 27.00 , 54.00 , 39.30
81.00 , 75.00 , 81.00 , 71.10
68.00 , 36.00 , 91.00 , 60.80
52.00 , 59.00 , 29.00 , 39.70
59.00 , 39.00 , 37.00 , 38.30
33.00 , 20.00 , 94.00 , 50.20
40.00 , 48.00 , 89.00 , 58.00
93.00 , 43.00 , 39.00 , 47.10
80.00 , 26.00 , 100.00 , 63.80
89.00 , 39.00 , 77.00 , 60.30
32.00 , 68.00 , 22.00 , 35.60
85.00 , 84.00 , 46.00 , 60.60
87.00 , 70.00 , 30.00 , 50.40
44.00 , 77.00 , 60.00 , 55.90
87.00 , 70.00 , 48.00 , 57.60
25.00 , 76.00 , 22.00 , 36.60
48.00 , 73.00 , 50.00 , 51.50
32.00 , 35.00 , 39.00 , 32.50
50.00 , 71.00 , 46.00 , 49.70
92.00 , 32.00 , 45.00 , 46.00
40.00 , 50.00 , 50.00 , 43.00
95.00 , 27.00 , 27.00 , 37.90
41.00 , 28.00 , 24.00 , 26.20
30.00 , 68.00 , 29.00 , 38.00
57.00 , 36.00 , 80.00 , 54.20
83.00 , 63.00 , 25.00 , 45.50
33.00 , 29.00 , 25.00 , 25.30
95.00 , 53.00 , 66.00 , 61.30
31.00 , 24.00 , 42.00 , 30.20
86.00 , 50.00 , 74.00 , 61.80
88.00 , 88.00 , 69.00 , 71.60
28.00 , 58.00 , 84.00 , 56.60
92.00 , 96.00 , 65.00 , 73.20
67.00 , 31.00 , 65.00 , 48.70
44.00 , 28.00 , 59.00 , 40.80
57.00 , 65.00 , 88.00 , 66.10
24.00 , 67.00 , 95.00 , 62.90
61.00 , 100.00 , 98.00 , 81.40
53.00 , 25.00 , 72.00 , 46.90
50.00 , 42.00 , 58.00 , 45.80
77.00 , 87.00 , 77.00 , 72.30
95.00 , 63.00 , 69.00 , 65.50
50.00 , 59.00 , 37.00 , 42.50
99.00 , 70.00 , 44.00 , 58.40
26.00 , 59.00 , 79.00 , 54.50
22.00 , 23.00 , 81.00 , 43.70
21.00 , 97.00 , 79.00 , 64.90
84.00 , 33.00 , 76.00 , 57.10
93.00 , 20.00 , 50.00 , 44.60
70.00 , 20.00 , 73.00 , 49.20
40.00 , 97.00 , 43.00 , 54.30
82.00 , 61.00 , 70.00 , 62.70
57.00 , 98.00 , 57.00 , 63.60
25.00 , 75.00 , 37.00 , 42.30
37.00 , 69.00 , 67.00 , 54.90
70.00 , 84.00 , 45.00 , 57.20
50.00 , 29.00 , 80.00 , 50.70
60.00 , 26.00 , 36.00 , 34.20
67.00 , 22.00 , 47.00 , 38.80
84.00 , 31.00 , 100.00 , 66.10
100.00 , 80.00 , 78.00 , 75.20
74.00 , 47.00 , 55.00 , 50.90
35.00 , 42.00 , 25.00 , 29.60
40.00 , 33.00 , 82.00 , 50.70
51.00 , 56.00 , 84.00 , 60.60
35.00 , 84.00 , 52.00 , 53.00
72.00 , 65.00 , 59.00 , 57.50
61.00 , 94.00 , 30.00 , 52.40
89.00 , 72.00 , 87.00 , 74.20
47.00 , 64.00 , 76.00 , 59.00
31.00 , 43.00 , 76.00 , 49.50
21.00 , 36.00 , 89.00 , 50.60
60.00 , 21.00 , 90.00 , 54.30
66.00 , 91.00 , 61.00 , 64.90
27.00 , 96.00 , 50.00 , 54.20
71.00 , 78.00 , 28.00 , 48.80
47.00 , 89.00 , 95.00 , 74.10
44.00 , 54.00 , 50.00 , 45.00
61.00 , 23.00 , 75.00 , 49.10
90.00 , 66.00 , 49.00 , 57.40
65.00 , 48.00 , 40.00 , 43.40
67.00 , 77.00 , 41.00 , 52.90
28.00 , 90.00 , 88.00 , 67.80
28.00 , 73.00 , 66.00 , 53.90
34.00 , 48.00 , 84.00 , 54.80
38.00 , 57.00 , 84.00 , 58.30
20.00 , 71.00 , 33.00 , 38.50
38.00 , 34.00 , 74.00 , 47.40
70.00 , 82.00 , 30.00 , 50.60
64.00 , 46.00 , 22.00 , 35.40
62.00 , 97.00 , 29.00 , 53.10
71.00 , 61.00 , 46.00 , 50.90
31.00 , 59.00 , 37.00 , 38.70
90.00 , 65.00 , 61.00 , 61.90
64.00 , 62.00 , 22.00 , 40.20
64.00 , 39.00 , 80.00 , 56.50
92.00 , 44.00 , 22.00 , 40.40
98.00 , 81.00 , 22.00 , 52.70
79.00 , 23.00 , 21.00 , 31.10
68.00 , 86.00 , 58.00 , 62.60
47.00 , 70.00 , 36.00 , 44.80
90.00 , 43.00 , 92.00 , 67.70
28.00 , 25.00 , 68.00 , 40.30
42.00 , 36.00 , 50.00 , 39.20
40.00 , 31.00 , 36.00 , 31.70
41.00 , 86.00 , 28.00 , 45.20
60.00 , 56.00 , 95.00 , 66.80
77.00 , 73.00 , 43.00 , 54.50
32.00 , 67.00 , 96.00 , 64.90
36.00 , 99.00 , 69.00 , 64.50
74.00 , 98.00 , 27.00 , 55.00
50.00 , 27.00 , 87.00 , 52.90
35.00 , 22.00 , 90.00 , 49.60
73.00 , 27.00 , 33.00 , 35.90
47.00 , 61.00 , 87.00 , 62.50
49.00 , 24.00 , 20.00 , 25.00
62.00 , 22.00 , 30.00 , 31.00
20.00 , 78.00 , 74.00 , 57.00
63.00 , 47.00 , 24.00 , 36.30
72.00 , 45.00 , 99.00 , 67.50
49.00 , 35.00 , 67.00 , 47.10
57.00 , 25.00 , 71.00 , 47.30
58.00 , 61.00 , 37.00 , 44.70
44.00 , 66.00 , 42.00 , 45.40
35.00 , 90.00 , 98.00 , 73.20
22.00 , 88.00 , 78.00 , 62.00
24.00 , 96.00 , 26.00 , 44.00
95.00 , 45.00 , 97.00 , 71.30
31.00 , 96.00 , 91.00 , 71.40
91.00 , 31.00 , 86.00 , 61.90
75.00 , 69.00 , 37.00 , 50.50
78.00 , 44.00 , 97.00 , 67.60
45.00 , 59.00 , 92.00 , 63.50
57.00 , 76.00 , 94.00 , 71.80
49.00 , 75.00 , 92.00 , 69.10
56.00 , 34.00 , 26.00 , 31.80
93.00 , 67.00 , 23.00 , 47.90
27.00 , 28.00 , 38.00 , 29.00
32.00 , 44.00 , 41.00 , 36.00
42.00 , 37.00 , 52.00 , 40.30
26.00 , 26.00 , 79.00 , 44.60
88.00 , 64.00 , 50.00 , 56.80
44.00 , 81.00 , 53.00 , 54.30
97.00 , 58.00 , 46.00 , 55.20
73.00 , 93.00 , 24.00 , 52.10
35.00 , 66.00 , 24.00 , 36.40
29.00 , 55.00 , 24.00 , 31.90
21.00 , 89.00 , 31.00 , 43.30
33.00 , 68.00 , 61.00 , 51.40
68.00 , 66.00 , 91.00 , 69.80
57.00 , 61.00 , 89.00 , 65.30
73.00 , 25.00 , 57.00 , 44.90
92.00 , 62.00 , 31.00 , 49.40
55.00 , 25.00 , 51.00 , 38.90
30.00 , 72.00 , 69.00 , 55.20
50.00 , 70.00 , 62.00 , 55.80
79.00 , 80.00 , 22.00 , 48.60
98.00 , 52.00 , 51.00 , 55.60
46.00 , 60.00 , 79.00 , 58.80
55.00 , 23.00 , 48.00 , 37.10
32.00 , 46.00 , 52.00 , 41.00
61.00 , 82.00 , 51.00 , 57.20
47.00 , 21.00 , 48.00 , 34.90
46.00 , 62.00 , 77.00 , 58.60
24.00 , 54.00 , 86.00 , 55.40
61.00 , 96.00 , 60.00 , 65.00
93.00 , 38.00 , 55.00 , 52.00
73.00 , 47.00 , 61.00 , 53.10
27.00 , 54.00 , 68.00 , 48.80
77.00 , 63.00 , 41.00 , 50.70
80.00 , 73.00 , 66.00 , 64.30
33.00 , 67.00 , 37.00 , 41.50
94.00 , 99.00 , 96.00 , 86.90
29.00 , 87.00 , 38.00 , 47.10
22.00 , 55.00 , 88.00 , 56.10
30.00 , 72.00 , 31.00 , 40.00
72.00 , 56.00 , 69.00 , 58.80
70.00 , 90.00 , 45.00 , 59.00
54.00 , 57.00 , 24.00 , 37.50
58.00 , 82.00 , 54.00 , 57.80
61.00 , 93.00 , 37.00 , 54.90
71.00 , 73.00 , 81.00 , 68.50
86.00 , 32.00 , 50.00 , 46.80
67.00 , 43.00 , 39.00 , 41.90
98.00 , 65.00 , 48.00 , 58.30
68.00 , 90.00 , 69.00 , 68.20
78.00 , 54.00 , 47.00 , 50.60
92.00 , 61.00 , 25.00 , 46.70
98.00 , 88.00 , 99.00 , 85.60
36.00 , 69.00 , 53.00 , 49.10
72.00 , 83.00 , 74.00 , 68.90
77.00 , 65.00 , 57.00 , 57.70
40.00 , 23.00 , 100.00 , 54.90
42.00 , 83.00 , 51.00 , 53.70
81.00 , 87.00 , 82.00 , 75.10
39.00 , 70.00 , 54.00 , 50.40
99.00 , 88.00 , 51.00 , 66.60
20.00 , 33.00 , 49.00 , 33.50
95.00 , 87.00 , 53.00 , 66.30
45.00 , 42.00 , 47.00 , 40.40
83.00 , 68.00 , 66.00 , 63.40
81.00 , 73.00 , 90.00 , 74.10
49.00 , 29.00 , 84.00 , 52.10
52.00 , 98.00 , 36.00 , 54.20
75.00 , 71.00 , 36.00 , 50.70
87.00 , 50.00 , 71.00 , 60.80
68.00 , 79.00 , 100.00 , 77.30
25.00 , 64.00 , 85.00 , 58.20
50.00 , 94.00 , 77.00 , 69.00
45.00 , 52.00 , 21.00 , 33.00
45.00 , 84.00 , 92.00 , 71.00
43.00 , 44.00 , 53.00 , 43.00
39.00 , 39.00 , 30.00 , 31.50
48.00 , 95.00 , 78.00 , 69.30
73.00 , 52.00 , 27.00 , 41.00
60.00 , 24.00 , 30.00 , 31.20
92.00 , 33.00 , 34.00 , 41.90
69.00 , 40.00 , 33.00 , 39.00
74.00 , 96.00 , 26.00 , 54.00
34.00 , 20.00 , 65.00 , 38.80
89.00 , 49.00 , 83.00 , 65.70
80.00 , 30.00 , 30.00 , 37.00
75.00 , 59.00 , 95.00 , 70.70
50.00 , 99.00 , 82.00 , 72.50
29.00 , 69.00 , 67.00 , 53.30
80.00 , 92.00 , 90.00 , 79.60
97.00 , 38.00 , 75.00 , 60.80
96.00 , 92.00 , 33.00 , 60.00
91.00 , 94.00 , 47.00 , 65.20
98.00 , 53.00 , 23.00 , 44.70
55.00 , 25.00 , 25.00 , 28.50
